,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,104.94957331264546,104.1768115942029,98.10373066424022,77.85782901056676,91.570819112628,93.6547497446374,100.34343434343434,90.20652898067956,97.8303886925795,97.6815834767642,99.14911463187325,93.53858024691358,108.30884808013356,82.48812849162012,91.39450127877238,94.92325056433408,94.71818181818182,92.77991042866284,96.9591169255928,91.62906888720666,100.88515406162465,96.3451776649746,,,,,,,,,,,,,,,,,
40.0,93.85211995863496,107.6191819464034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,88.19533169533169,84.22485875706215,84.07019704433498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,83.36893203883496,76.64660691421255,107.65552325581396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,91.64121338912132,81.6576980568012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,91.8280701754386,98.45717035611165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,90.04895104895105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,74.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,99.62267343485618,94.29268292682929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,91.43953488372092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,81.86907216494845,98.37586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,71.63683127572017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,74.1003764115433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,76.83828382838284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,102.26339969372128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,63.652126499454745,59.5854961832061,76.31112984822934,82.57101865136299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,82.71895424836602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,58.4403453689168,69.15473441108546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,66.702216066482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,56.88438133874239,61.48302872062664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,57.865470852017935,86.64401294498381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,87.47505668934241,53.00858895705522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,72.72534332084894,63.995793901156674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,60.95473251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,59.83710737764792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,53.99267782426778,91.67931937172774,67.81150550795594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,59.3459516298633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,60.92849035187288,56.15264423076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,64.76680672268908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,105.01584342963652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,42.64535901926445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
